id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
863116593093427200,863116593093427200,1494618006000,2017-05-12,21:40:06,CEST,553096089,artisoxygen,Nicole Béland,"Montréal, Québec",Good Vibrations at an outdoor concert in Montreal # Montreal #guitarsolo #guitar…  https://www.instagram.com/p/BUAR2G_Bz0X/ ,,['https://www.instagram.com/p/BUAR2G_Bz0X/'],[],0,0,0,Montreal,"['#guitarsolo', '#guitar']",https://twitter.com/artisoxygen/status/863116593093427200,,,0
863116542065745921,863116542065745921,1494617994000,2017-05-12,21:39:54,CEST,843771045127639040,liv_brave,LivBrave Design Inc.,"Montréal, Québec",Classic turquoise & black. #livbravedesign #livbravejewelry #handmade #oneofakind #unique…  https://www.instagram.com/p/BUAR0cflJFm/ ,,['https://www.instagram.com/p/BUAR0cflJFm/'],[],0,0,0,,"['#livbravedesign', '#livbravejewelry', '#handmade', '#oneofakind', '#unique']",https://twitter.com/liv_brave/status/863116542065745921,,,0
863116150305165318,863116150305165318,1494617900000,2017-05-12,21:38:20,CEST,213772869,allisoncordner,Allison Cordner,"Montréal, Québec",I acquired another civil war tintype this time of a family. I would love to do family tintypes…  https://www.instagram.com/p/BUARpPtjbsd/ ,,['https://www.instagram.com/p/BUARpPtjbsd/'],[],0,0,0,international,[],https://twitter.com/AllisonCordner/status/863116150305165318,,,0
863116044705181696,863116044705181696,1494617875000,2017-05-12,21:37:55,CEST,460836908,leblancboucher,LP LeBlanc-Boucher,"Boucherville, Québec",Superbe journée Père fille à l'école de mes enfants! Des moments…  https://www.instagram.com/p/BUARl18FooYuIsS4Sl-Ik_bKpxD-vfaVB_nrNs0/ …,,['https://www.instagram.com/p/BUARl18FooYuIsS4Sl-Ik_bKpxD-vfaVB_nrNs0/'],[],0,0,0,Montréal,[],https://twitter.com/LeBlancBoucher/status/863116044705181696,,,0
863115966091116544,863115966091116544,1494617856000,2017-05-12,21:37:36,CEST,152914314,jcbulchand,Christopher Bulchand,"Montréal, Québec",Quick #sushi fix sushishoplove atrium.le1000 #starving #cravings #mtl #sushishop #bonaventure @…  https://www.instagram.com/p/BUARj3XhS50/ ,,['https://www.instagram.com/p/BUARj3XhS50/'],[],0,0,0,"Montreal, Québec, Canada","['#sushi', '#starving', '#cravings', '#mtl', '#sushishop', '#bonaventure']",https://twitter.com/JCBulchand/status/863115966091116544,,,0
863115245602066432,863115245602066432,1494617685000,2017-05-12,21:34:45,CEST,553096089,artisoxygen,Nicole Béland,"Montréal, Québec",Good Vibrations at an outdoor concert in Montreal🎸 #melody #play #playmusic #instrument #guitars…  https://www.instagram.com/p/BUARO6aBocp/ ,,['https://www.instagram.com/p/BUARO6aBocp/'],[],0,0,0,Montreal,"['#melody', '#play', '#playmusic', '#instrument', '#guitars']",https://twitter.com/artisoxygen/status/863115245602066432,,,0
863114605085679616,863114605085679616,1494617532000,2017-05-12,21:32:12,CEST,125248471,slakzee,Sladgy JB,"Montréal, Québec",#aboutlastnight #LeCypher #Drake #passionfruit cover by @urbsci was 🔥 @ Le Bleury-Bar à Vinyle  https://www.instagram.com/p/BUAQ6mchfQb/ ,['urbsci'],['https://www.instagram.com/p/BUAQ6mchfQb/'],[],0,1,1,Montreal,"['#aboutlastnight', '#lecypher', '#drake', '#passionfruit']",https://twitter.com/SlakZee/status/863114605085679616,,,0
863114052146540544,863114052146540544,1494617400000,2017-05-12,21:30:00,CEST,215494040,martin_juneau,martin juneau,"Montréal, Québec","Allo mon chou. @ Pastaga, vins nature & restaurant  https://www.instagram.com/p/BUAQrsMlJem/ ",,['https://www.instagram.com/p/BUAQrsMlJem/'],[],0,0,0,Montréal,[],https://twitter.com/martin_juneau/status/863114052146540544,,,0
863113850874466304,863113850874466304,1494617352000,2017-05-12,21:29:12,CEST,104929693,espacepourlavie,Espace pour la vie,"Montréal, Québec","Pour la fête des mères, offrez-lui un jardin de fleurs! #JardinBotanique #Mtl For Mother’s Day,…  https://www.instagram.com/p/BUAQmWwgknV/ ",,['https://www.instagram.com/p/BUAQmWwgknV/'],[],0,1,0,,"['#jardinbotanique', '#mtl']",https://twitter.com/EspacePourLaVie/status/863113850874466304,,,0
863113349688475648,863113349688475648,1494617233000,2017-05-12,21:27:13,CEST,118933913,montrealca,Montreal Weather,"Montréal, Québec",scattered clouds -> broken clouds temperature up 15°C -> 16°C humidity down 58% -> 55% wind 4kmh -> 3kmh,,[],[],0,0,0,"Montreal, Canada",[],https://twitter.com/MontrealCA/status/863113349688475648,,,0
863112778185416705,863112778185416705,1494617096000,2017-05-12,21:24:56,CEST,213772869,allisoncordner,Allison Cordner,"Montréal, Québec",Session time #pullback #allisoncordnerphotogrsphy #mothersdayportraits #mothersday #portraits…  https://www.instagram.com/p/BUAQG7vl-RF/ ,,['https://www.instagram.com/p/BUAQG7vl-RF/'],[],0,0,0,international,"['#pullback', '#allisoncordnerphotogrsphy', '#mothersdayportraits', '#mothersday', '#portraits']",https://twitter.com/AllisonCordner/status/863112778185416705,,,0
863112683406721024,863112683406721024,1494617074000,2017-05-12,21:24:34,CEST,242609781,gianluca__f,Gianluca,"Montréal, Québec",Montreal's 375th anniversary is around the corner. There's no better way to start the weekend by…  https://www.instagram.com/p/BUAQEGyl6Pm/ ,,['https://www.instagram.com/p/BUAQEGyl6Pm/'],[],0,0,0,,[],https://twitter.com/gianluca__f/status/863112683406721024,,,0
863112663169204224,863112663169204224,1494617069000,2017-05-12,21:24:29,CEST,265718173,stranjiyane,Hozan Aydin,"Dorval, Québec","Köln, 12.10.2017  Îrojî rojek xweşbû, westa 600 km bi hez û enerjiya van rêheval û hevalên…  https://www.instagram.com/p/BUAPmXhlP9l/ ",,['https://www.instagram.com/p/BUAPmXhlP9l/'],[],3,1,7,Berlin,[],https://twitter.com/stranjiyane/status/863112663169204224,,,0
863112439516286977,863112439516286977,1494617016000,2017-05-12,21:23:36,CEST,1706022223,drouin_nathalie,Nathalie Drouin,"Montréal, Québec","Patrick Gagné et Téo au #ForumCCMM impacts sociaux intégrés dans le modèle d'affaires, intéressant !@KHEOPS_research @copticom @cdube940","['copticom', 'cdube940']",[],[],0,2,3,KHEOPS,['#forumccmm'],https://twitter.com/drouin_nathalie/status/863112439516286977,,,0
863112280459943936,863112280459943936,1494616978000,2017-05-12,21:22:58,CEST,524055679,cwurstner,Christopher Wurstner,"Montréal, Québec",Drinking a Guinness Draught by @GuinnessIreland @ Brass Door Pub —  http://untp.beer/s/c451124860 ,['guinnessireland'],['http://untp.beer/s/c451124860'],[],0,0,0,716,[],https://twitter.com/CWurstner/status/863112280459943936,,,0
863111430555435010,863111430555435010,1494616775000,2017-05-12,21:19:35,CEST,169165482,joekerrdude,joe kerr,"Montréal, Québec",That's my brother and that'll never change! #throwback #brother #fam #blessed #crazynight…  https://www.instagram.com/p/BUAPf3jgiTA/ ,,['https://www.instagram.com/p/BUAPf3jgiTA/'],[],0,0,0,"Montréal, Canada","['#throwback', '#brother', '#fam', '#blessed', '#crazynight']",https://twitter.com/joekerrdude/status/863111430555435010,,,0
863110640663236608,863110640663236608,1494616587000,2017-05-12,21:16:27,CEST,701431645,kitchenjukebox,KitchenJukebox,"Laval, Québec",Had so much fun today with Veronique from @SugArt_Biscuits. She demoed for us #airbrushing on…  https://www.instagram.com/p/BUAPI0LjZa1/ ,['sugart_biscuits'],['https://www.instagram.com/p/BUAPI0LjZa1/'],[],0,0,0,"Laval, Québec",['#airbrushing'],https://twitter.com/KitchenJukebox/status/863110640663236608,,,0
863110072758677507,863110072758677507,1494616451000,2017-05-12,21:14:11,CEST,772572107490328576,careersbycoco,Coco,"Montréal, Québec","Almost time to head home for the weekend! 🤗🚘🚍🚆🚇✈️ @ Montreal, Quebec  https://www.instagram.com/p/BUAO4ZkDnyW/ ",,['https://www.instagram.com/p/BUAO4ZkDnyW/'],[],0,0,0,"Montréal, Québec",[],https://twitter.com/careersbycoco/status/863110072758677507,,,0
863108542760460288,863108542760460288,1494616087000,2017-05-12,21:08:07,CEST,16333468,arif_igdebeli,Arif Igdebeli,"Laval, Québec","I'm at @DicAnns in Laval, QC  https://www.swarmapp.com/c/3lvoSAiQda5 ",['dicanns'],['https://www.swarmapp.com/c/3lvoSAiQda5'],[],0,0,0,Montreal,[],https://twitter.com/Arif_Igdebeli/status/863108542760460288,,,0
863108051020111872,863108051020111872,1494615969000,2017-05-12,21:06:09,CEST,576814098,elliepaxtonx,e,"Montréal, Québec","Trippy @ Verdun, Quebec  https://www.instagram.com/p/BUAHRtEBy9Mwa3_5tgOHpQGNlbrnXNY2uy8NLM0/ …",,['https://www.instagram.com/p/BUAHRtEBy9Mwa3_5tgOHpQGNlbrnXNY2uy8NLM0/'],[],0,0,0,Montréal ,[],https://twitter.com/elliepaxtonx/status/863108051020111872,,,0
863107935353942017,863107935353942017,1494615942000,2017-05-12,21:05:42,CEST,49142301,_johnbailey,John Bailey,"Montréal, Québec",Montreal - thanks for a great week. Excited to be back in August and…  https://www.instagram.com/p/BUAN6FEj224_lBXPIkpfihfQ831sgzc8_FlCc00/ …,,['https://www.instagram.com/p/BUAN6FEj224_lBXPIkpfihfQ831sgzc8_FlCc00/'],[],0,0,0,London,[],https://twitter.com/_JohnBailey/status/863107935353942017,,,0
863106708297707520,863106708297707520,1494615649000,2017-05-12,21:00:49,CEST,45246357,xanditz,Alexandre Xavier,"Longueuil, Québec",My art in the wall at #JackAstor!!! Thanks guys! =D @ Jack Astor  https://www.instagram.com/p/BUANWc_gJUcmxlLVwwq7Z4TD0ct0NiMWIXRW2U0/ …,,['https://www.instagram.com/p/BUANWc_gJUcmxlLVwwq7Z4TD0ct0NiMWIXRW2U0/'],[],0,0,0,Montreal,['#jackastor'],https://twitter.com/Xanditz/status/863106708297707520,,,0
863106622985568256,863106622985568256,1494615629000,2017-05-12,21:00:29,CEST,621952150,edusacanada,EdUSACanada,"Westmount, Québec",Having a great day in #montreal and enjoyed visiting @bemarianopolis #thetulipsareup…  https://www.instagram.com/p/BUANTyuFPy4/ ,['bemarianopolis'],['https://www.instagram.com/p/BUANTyuFPy4/'],[],0,0,0,"Ottawa, Ontario Canada","['#montreal', '#thetulipsareup']",https://twitter.com/EdUSACanada/status/863106622985568256,,,0
863105700347744256,863105700347744256,1494615409000,2017-05-12,20:56:49,CEST,952004491,camillerochon1,Camille Rochon,"Montréal, Québec","Petit tour sur le plateau de Salut, bonjour! @ TVA - Montréal  https://www.instagram.com/p/BUAM49SlGJG/ ",,['https://www.instagram.com/p/BUAM49SlGJG/'],[],0,0,1,,[],https://twitter.com/CamilleRochon1/status/863105700347744256,,,0
863104746223276033,863104746223276033,1494615181000,2017-05-12,20:53:01,CEST,2463090089,aryfortin,Ariane Fortin OLY,"Montréal, Québec",Ma première paire de mitaines! La transition est officiellement amorcée! Merci #StingCanada pour…  https://www.instagram.com/p/BUAMdQsjhYe/ ,,['https://www.instagram.com/p/BUAMdQsjhYe/'],[],0,0,1,,['#stingcanada'],https://twitter.com/AryFortin/status/863104746223276033,,,0
863104056218181632,863104056218181632,1494615017000,2017-05-12,20:50:17,CEST,21790727,sebdo24,Seb Do,"Montréal, Québec",#Latepost The aesthetic behind the perfect photo. #arts #photography…  https://www.instagram.com/p/BUAMJTCBSwSwzaNr-7eKmiF-sUKXWsI9EwcM3Q0/ …,,['https://www.instagram.com/p/BUAMJTCBSwSwzaNr-7eKmiF-sUKXWsI9EwcM3Q0/'],[],0,1,0,Toronto ,"['#latepost', '#arts', '#photography']",https://twitter.com/sebdo24/status/863104056218181632,,,0
863103608035827712,863103608035827712,1494614910000,2017-05-12,20:48:30,CEST,73201201,bossbens,bossbens  show,"Montréal, Québec",#boxing #wbc #worldstar #worldchampion #bermanestiverne #teamstiverne #tbc #tcb #haiti🇭🇹…  https://www.instagram.com/p/BUAL8PQhnkz/ ,,['https://www.instagram.com/p/BUAL8PQhnkz/'],[],0,0,0,"montréal, Canada","['#boxing', '#wbc', '#worldstar', '#worldchampion', '#bermanestiverne', '#teamstiverne', '#tbc', '#tcb', '#haiti']",https://twitter.com/bossbens/status/863103608035827712,,,0
863103387591745536,863103387591745536,1494614857000,2017-05-12,20:47:37,CEST,16826314,christianmasson,Christian Masson,"Laval, Québec","Life simple beauty is like a blossoming Cherry 🍒 tree In my garden. Like in life, I can only…  https://www.instagram.com/p/BUAL1sKFVMS/ ",,['https://www.instagram.com/p/BUAL1sKFVMS/'],[],0,0,0,"Montreal, QC, Canada",[],https://twitter.com/ChristianMasson/status/863103387591745536,,,0
863102568905326592,863102568905326592,1494614662000,2017-05-12,20:44:22,CEST,128919370,nem_dbs,Kallmeanee,"Montréal, Québec",Random pic ☺️ #travel #photooftheday #goodvibes #pool #chillout #Canada #montreal #traveler…  https://www.instagram.com/p/BUALd2PhQ9X/ ,,['https://www.instagram.com/p/BUALd2PhQ9X/'],[],0,0,1,Pnr-Bdx-Latvia-Dxb-M,"['#travel', '#photooftheday', '#goodvibes', '#pool', '#chillout', '#canada', '#montreal', '#traveler']",https://twitter.com/nem_dbs/status/863102568905326592,,,0
863102145972899840,863102145972899840,1494614561000,2017-05-12,20:42:41,CEST,312334632,mtlmec1,Pierre,"Dorval, Québec","I'm at Archibald Microbrasserie in Dorval, QC  https://www.swarmapp.com/c/haN5k1PVrrK ",,['https://www.swarmapp.com/c/haN5k1PVrrK'],[],0,0,0,Montreal,[],https://twitter.com/Mtlmec1/status/863102145972899840,,,0
863100389104771072,863100389104771072,1494614143000,2017-05-12,20:35:43,CEST,709909308377538564,corey_oj,Corey Young,"Saint-Patrice-de-Sherrington, Québec",@OJCompagnie @JacobsenTurf @TurfcoGolf @TurfcoChris #truckster XD #1550  Medium to Heavy topdress on OJ research center pic.twitter.com/BqVd17zV7N,"['ojcompagnie', 'jacobsenturf', 'turfcogolf']",[],[],0,0,0,de-Sherringto,['#truckster'],https://twitter.com/Corey_OJ/status/863100389104771072,,,1
863098476279848960,863098476279848960,1494613686000,2017-05-12,20:28:06,CEST,41007260,blaisgenevieve,Genevieve Blais,"Montréal, Québec",Spring in Montreal ❤️  . . . #photooftheday #mtl #mtlmoments #montreal #montrealblog…  https://www.instagram.com/p/BUAJm-xgEZ1/ ,,['https://www.instagram.com/p/BUAJm-xgEZ1/'],[],0,0,0,Montréal,"['#photooftheday', '#mtl', '#mtlmoments', '#montreal', '#montrealblog']",https://twitter.com/BlaisGenevieve/status/863098476279848960,,,0
863098456189042689,863098456189042689,1494613682000,2017-05-12,20:28:02,CEST,18399014,patwhite70,Patrick White,"Montréal, Québec","#aolmonstersday #aol #aolgivesback (@ Santropol Roulant in Montréal, QC)  https://www.swarmapp.com/c/1XtMApR0IBd  pic.twitter.com/kLH6o3AXK8",,['https://www.swarmapp.com/c/1XtMApR0IBd'],['https://pbs.twimg.com/media/C_pXeH1XgAERnyz.jpg'],0,0,1,Montréal,"['#aolmonstersday', '#aol', '#aolgivesback']",https://twitter.com/PatWhite70/status/863098456189042689,,,0
863097736136142849,863097736136142849,1494613510000,2017-05-12,20:25:10,CEST,41007260,blaisgenevieve,Genevieve Blais,"Montréal, Québec",River surfing 🏄🏽  . . . #photooftheday #mtl #mtlmoments #montreal #montrealblog #montrealjetaime…  https://www.instagram.com/p/BUAJRbGgWV1/ ,,['https://www.instagram.com/p/BUAJRbGgWV1/'],[],0,0,0,Montréal,"['#photooftheday', '#mtl', '#mtlmoments', '#montreal', '#montrealblog', '#montrealjetaime']",https://twitter.com/BlaisGenevieve/status/863097736136142849,,,0
863096330381643776,863096330381643776,1494613175000,2017-05-12,20:19:35,CEST,318777802,stircry,Juli,"Montréal, Québec","Posted a bunch of new prints 💁🏻👄🍭😛✨ @ Montreal, Quebec  https://www.instagram.com/p/BUAIoXlgY39/ ",,['https://www.instagram.com/p/BUAIoXlgY39/'],[],0,0,0,,[],https://twitter.com/stircry/status/863096330381643776,,,0
863096180997111808,863096180997111808,1494613139000,2017-05-12,20:18:59,CEST,107804362,andreeannehp,Andrea Hebert,"Montréal, Québec",Nature #fbf #photography #photographyislife #photographylovers #photographyaddict #photographer…  https://www.instagram.com/p/BUAIj_pBVuu/ ,,['https://www.instagram.com/p/BUAIj_pBVuu/'],[],0,1,0,,"['#fbf', '#photography', '#photographyislife', '#photographylovers', '#photographyaddict', '#photographer']",https://twitter.com/AndreeAnneHP/status/863096180997111808,,,0
863095157964627972,863095157964627972,1494612895000,2017-05-12,20:14:55,CEST,20746108,link2lando,Orlando López,"Montréal, Québec","I'm at Brasseur de Montréal - @brasseurno1 in Montréal, QC  https://www.swarmapp.com/c/dmmQjVDsHOD ",['brasseurno1'],['https://www.swarmapp.com/c/dmmQjVDsHOD'],[],0,0,0,"Montréal, QC",[],https://twitter.com/link2lando/status/863095157964627972,,,0
863094262866608129,863094262866608129,1494612682000,2017-05-12,20:11:22,CEST,312334632,mtlmec1,Pierre,"Dorval, Québec","I'm at Aéroport international Pierre-Elliott-Trudeau de Montréal (YUL) in Dorval, QC  https://www.swarmapp.com/c/4X3TW2AK7J2 ",,['https://www.swarmapp.com/c/4X3TW2AK7J2'],[],0,0,0,Montreal,[],https://twitter.com/Mtlmec1/status/863094262866608129,,,0
863094183518769157,863094183518769157,1494612663000,2017-05-12,20:11:03,CEST,57004653,cedric_ccc,Cédric-CCC,"Montréal, Québec",#photoshoot #photooftheday #bestoftheday #nikon #nikonphotography #streetphoto…  https://www.instagram.com/p/BUAHp2TjVZN/ ,,['https://www.instagram.com/p/BUAHp2TjVZN/'],[],0,0,0,Los Angeles,"['#photoshoot', '#photooftheday', '#bestoftheday', '#nikon', '#nikonphotography', '#streetphoto']",https://twitter.com/cedric_ccc/status/863094183518769157,,,0
863092490471170050,863092490471170050,1494612259000,2017-05-12,20:04:19,CEST,843771045127639040,liv_brave,LivBrave Design Inc.,"Montréal, Québec",Be a good person🙏🏼 #livbraveapparel #livbrave #livbravedesign #wearyourbrave #wearyourzen…  https://www.instagram.com/p/BUAG4bAlcHq/ ,,['https://www.instagram.com/p/BUAG4bAlcHq/'],[],0,0,0,,"['#livbraveapparel', '#livbrave', '#livbravedesign', '#wearyourbrave', '#wearyourzen']",https://twitter.com/liv_brave/status/863092490471170050,,,0
863092476629987329,863092476629987329,1494612256000,2017-05-12,20:04:16,CEST,110569020,gilbert_tv,gilbert vallerand,"Montréal, Québec",#whatisthis #GADT #live #show #video #tracks #profane #album #upcoming #recording #mix #mtlmusic…  https://www.instagram.com/p/BUAG3-7FqEE/ ,,['https://www.instagram.com/p/BUAG3-7FqEE/'],[],0,0,0,"Montréal, Qc.","['#whatisthis', '#gadt', '#live', '#show', '#video', '#tracks', '#profane', '#album', '#upcoming', '#recording', '#mix', '#mtlmusic']",https://twitter.com/gilbert_tv/status/863092476629987329,,,0
863092214217543680,863092214217543680,1494612194000,2017-05-12,20:03:14,CEST,176540776,ceobillionaire,Vincent Boucher 🕊,"Montréal, Québec","I'm at University Club of Montreal - @uclubmontreal in Montreal, Canada w/ @quebec_ai @montreal_ai  https://www.swarmapp.com/c/3jCASiQBcG2 ","['uclubmontreal', 'quebec_ai', 'montreal_ai']",['https://www.swarmapp.com/c/3jCASiQBcG2'],[],0,1,3,"Montréal, Québec",[],https://twitter.com/ceobillionaire/status/863092214217543680,,,0
863091593263407104,863091593263407104,1494612045000,2017-05-12,20:00:45,CEST,2420586068,caj_agence,Chienne à Jacques,"Saint-Jean-sur-Richelieu, Québec",#pinknails 💅🏻🌸💗💕 @ Studio d'esthétique et Distribution cv Onglerie  https://www.instagram.com/p/BUAGedNDoA6/ ,,['https://www.instagram.com/p/BUAGedNDoA6/'],[],0,0,0,,['#pinknails'],https://twitter.com/caj_agence/status/863091593263407104,,,0
863091515614273539,863091515614273539,1494612027000,2017-05-12,20:00:27,CEST,2345198082,quebec_ai,Québec.AI,"Montréal, Québec","I'm at University Club of Montreal - @uclubmontreal in Montreal, Canada w/ @montreal_ai  https://www.swarmapp.com/c/61mEhN04zOc ","['uclubmontreal', 'montreal_ai']",['https://www.swarmapp.com/c/61mEhN04zOc'],[],0,1,3,,[],https://twitter.com/Quebec_AI/status/863091515614273539,,,0
863091307811450880,863091307811450880,1494611977000,2017-05-12,19:59:37,CEST,107000490,marinaroveta,Marina Roveta,"Montréal, Québec",Au revoir Montréal! À bientôt Canadá 🇨🇦 #night ✈️ #musicmanagementlife #holamadrid @ Island of…  https://www.instagram.com/p/BUAGWFGhAf5/ ,,['https://www.instagram.com/p/BUAGWFGhAf5/'],[],0,0,0,entre Buenos Aires y Madrid,"['#night', '#musicmanagementlife', '#holamadrid']",https://twitter.com/MARINAROVETA/status/863091307811450880,,,0
863090981935230980,863090981935230980,1494611900000,2017-05-12,19:58:20,CEST,919860212,montreal_ai,Montreal.AI,"Montréal, Québec","I'm at University Club of Montreal - @uclubmontreal in Montreal, Canada  https://www.swarmapp.com/c/blMp7sGu567 ",['uclubmontreal'],['https://www.swarmapp.com/c/blMp7sGu567'],[],0,0,2,"Montréal, Québec",[],https://twitter.com/Montreal_AI/status/863090981935230980,,,0
863090922279636993,863090922279636993,1494611885000,2017-05-12,19:58:05,CEST,437832823,roxanedion11,Roxane Dion,"Saint-Bruno-de-Montarville, Québec","Ce matin, on a profité du soleil ☀️ pour faire un peu de rando 🤰🏻(3e parc @reseausepaq pour bébé…  https://www.instagram.com/p/BUAGLA4A77H/ ",['reseausepaq'],['https://www.instagram.com/p/BUAGLA4A77H/'],[],0,0,1,,[],https://twitter.com/RoxaneDion11/status/863090922279636993,,,0
863090751067922432,863090751067922432,1494611845000,2017-05-12,19:57:25,CEST,17841851,macmtl,MAC de Montréal,"Montréal, Québec","À voir jusqu'à dimanche 14 mai au MAC ⠀ L'œuvre « Tela bordada », 2012⠀ ⠀ Teresa Margolles s’est…  https://www.instagram.com/p/BUAGF_Th65r/ ",,['https://www.instagram.com/p/BUAGF_Th65r/'],[],0,0,1,Montréal,[],https://twitter.com/macmtl/status/863090751067922432,,,0
863090455331971073,863090455331971073,1494611774000,2017-05-12,19:56:14,CEST,22952595,henriquegb,Henrique Gomes Batista,"Montréal, Québec",Montreal #montreal #canada #quebec @ Le Métropolis de Montréal  https://www.instagram.com/p/BUAF9aCgixu/ ,,['https://www.instagram.com/p/BUAF9aCgixu/'],[],0,0,0,"São Paulo, Brasil","['#montreal', '#canada', '#quebec']",https://twitter.com/henriquegb/status/863090455331971073,,,0
863090157771255809,863090157771255809,1494611703000,2017-05-12,19:55:03,CEST,919860212,montreal_ai,Montreal.AI,University Club of Montreal,"""The imagination of nature is far, far greater than the imagination of man."" - Richard P. Feynman #AIForum #C2M17 pic.twitter.com/IzbuAyppI7",,[],['https://pbs.twimg.com/media/C_pP36iU0AAP0JL.jpg'],0,12,13,"Montréal, Québec","['#aiforum', '#c2m17']",https://twitter.com/Montreal_AI/status/863090157771255809,,,0
863089422895529984,863089422895529984,1494611528000,2017-05-12,19:52:08,CEST,16644486,jessewalker,JesseWalker.net ™,"Montréal, Québec",The first day party of the year #FiftyShadesOfGrey is about to be a selloff! All booths are sold…  https://www.instagram.com/p/BUAFfabBWQL/ ,,['https://www.instagram.com/p/BUAFfabBWQL/'],[],0,0,0,"Montreal, Canada",['#fiftyshadesofgrey'],https://twitter.com/jessewalker/status/863089422895529984,,,0
863088975623356418,863088975623356418,1494611421000,2017-05-12,19:50:21,CEST,14647070,phyl47,phyl47,"Pointe-Claire, Québec",Make sure you do this is the last day here at this location until 8 p.m.   There's a need for…  https://www.instagram.com/p/BUAFSP5FevA/ ,,['https://www.instagram.com/p/BUAFSP5FevA/'],[],0,0,0,"Montreal, Canada",[],https://twitter.com/phyl47/status/863088975623356418,,,0
863088379184914432,863088379184914432,1494611279000,2017-05-12,19:47:59,CEST,16644486,jessewalker,JesseWalker.net ™,"Montréal, Québec",We are about to kickoff the day party season on Victoria Weekend with #FiftyShadesOfGrey. Join…  https://www.instagram.com/p/BTpc5jHBJX7/ ,,['https://www.instagram.com/p/BTpc5jHBJX7/'],[],0,0,0,"Montreal, Canada",['#fiftyshadesofgrey'],https://twitter.com/jessewalker/status/863088379184914432,,,0
863088157880877056,863088157880877056,1494611226000,2017-05-12,19:47:06,CEST,959270940,dekaevents,Deka Events,"Montréal, Québec",Sending you all some romantic vibes on this sunny Friday afternoon by flashing back to this…  https://www.instagram.com/p/BUAE57KDBAG/ ,,['https://www.instagram.com/p/BUAE57KDBAG/'],[],0,0,0,Montreal - Ottawa,[],https://twitter.com/DekaEvents/status/863088157880877056,,,0
863088066088632321,863088066088632321,1494611205000,2017-05-12,19:46:45,CEST,1706022223,drouin_nathalie,Nathalie Drouin,"Montréal, Québec",Allocution du Ministre Lessard au #ForumCCMM @KHEOPS_research enfin la ligne bleue se concrétisera avec un échéancier!,['kheops_research'],[],[],0,0,1,KHEOPS,['#forumccmm'],https://twitter.com/drouin_nathalie/status/863088066088632321,,,0
863087823724969985,863087823724969985,1494611147000,2017-05-12,19:45:47,CEST,16444895,djubs,Beaulieu,"Montréal, Québec","I'm at SAQ - @saqcellier in Montreal, QC  https://www.swarmapp.com/c/8Ajv48aZFsi ",,['https://www.swarmapp.com/c/8Ajv48aZFsi'],[],0,0,0,Montreal,[],https://twitter.com/DJUBS/status/863087823724969985,,,0
863087426209755136,863087426209755136,1494611052000,2017-05-12,19:44:12,CEST,225674493,xandriaband,Xandria,"Montréal, Québec",#Montreal we're here!! Question is: will you also be there tonight!? Come see us for our show at…  https://www.instagram.com/p/BUAElMTDYeQ/ ,,['https://www.instagram.com/p/BUAElMTDYeQ/'],[],0,3,12,,['#montreal'],https://twitter.com/XandriaBand/status/863087426209755136,,,0
863087259091906560,863087259091906560,1494611012000,2017-05-12,19:43:32,CEST,106948696,kingdommtl,KINGDOM,"Montréal, Québec",🏁🏁🏁🏁🏁🏁🏁 @ Le  Cabaret  Kingdom     1417 boul. St-Laurent Montreal Qc…  https://www.instagram.com/p/BUAEgPWl9DJ3d6moNW_w1VmrN6OY2ul_WlPtcE0/ …,,['https://www.instagram.com/p/BUAEgPWl9DJ3d6moNW_w1VmrN6OY2ul_WlPtcE0/'],[],0,0,0,Montreal,[],https://twitter.com/KingdomMTL/status/863087259091906560,,,0
863087244546015232,863087244546015232,1494611009000,2017-05-12,19:43:29,CEST,131989032,trendsmontreal,Trendsmap Montreal,"Montréal, Québec",#oserinnover is now trending in #Montreal  https://www.trendsmap.com/r/CA_MON_bmpcyc  pic.twitter.com/yXN8EV3PC9,,['https://www.trendsmap.com/r/CA_MON_bmpcyc'],['https://pbs.twimg.com/media/C_pNRd7WsAAoCJj.jpg'],0,0,0,"Montreal, Canada","['#oserinnover', '#montreal']",https://twitter.com/TrendsMontreal/status/863087244546015232,,,0
863086832178909184,863086832178909184,1494610910000,2017-05-12,19:41:50,CEST,169618990,domiven,Manuel Carrasco (42),"Montréal, Québec","Giving you a lot of love always @joeybats19, as a #DominicanJay...…  https://www.instagram.com/p/BUAET-8AhxAW7mf1xTrfcu1SXcr2df6zsJGY8c0/ …",['joeybats19'],['https://www.instagram.com/p/BUAET-8AhxAW7mf1xTrfcu1SXcr2df6zsJGY8c0/'],[],0,1,0,"Longueuil, Qc",['#dominicanjay'],https://twitter.com/Domiven/status/863086832178909184,,,0
863086761664229378,863086761664229378,1494610894000,2017-05-12,19:41:34,CEST,234792318,mae_photo,Marc-André {Mae},"Mont-Saint-Grégoire, Québec",Les pieds sont heureux de retrouver les sentiers et la montagne ! 🐺 #lameutepleinair #salomon…  https://www.instagram.com/p/BUAER32gcpD/ ,,['https://www.instagram.com/p/BUAER32gcpD/'],[],0,0,0,Partout !,"['#lameutepleinair', '#salomon']",https://twitter.com/Mae_Photo/status/863086761664229378,,,0
